tradeDate,tradeDate,signal5,signal10,signal20,date,open,high,low,close,volume,settle,vwap,updatingTime,asset5,transaction5,pnl5,commission5,turnover5,position5,deposit5,asset10,transaction10,pnl10,commission10,turnover10,position10,deposit10,asset20,transaction20,pnl20,commission20,turnover20,position20,deposit20,return,time,cumulative_return
2014-03-12,2014-03-12,0,0,0,2014-03-12,2073.8,2098.6,2063.6,2085.8,837039.0,2086.4,2083.4787138950514,2018-04-16 13:37:11,1556038.7529729966,0.0,0.0,0.0,0.0,0.0,0.15,1556038.7529729966,0.0,0.0,0.0,0.0,0.0,0.15,1556038.7529729966,0.0,0.0,0.0,0.0,0.0,0.15,0.00328979196903734,2014-03-12,601101.4492753623
2014-03-13,2014-03-13,0,0,0,2014-03-13,2091.8,2121.6,2087.8,2105.4,794082.0,2102.6,2106.6389304882873,2018-04-16 13:37:11,1556038.7529729966,0.0,0.0,0.0,0.0,0.0,0.15,1556038.7529729966,0.0,0.0,0.0,0.0,0.0,0.15,1556038.7529729966,0.0,0.0,0.0,0.0,0.0,0.15,0.008679718391358858,2014-03-13,606318.8405797102
2014-03-14,2014-03-14,0,0,0,2014-03-14,2097.8,2106.6,2085.8,2100.0,576308.0,2095.6,2097.0889139140872,2018-04-16 13:37:11,1556038.7529729966,0.0,0.0,0.0,0.0,0.0,0.15,1556038.7529729966,0.0,0.0,0.0,0.0,0.0,0.15,1556038.7529729966,0.0,0.0,0.0,0.0,0.0,0.15,0.0028683430538292377,2014-03-14,608057.9710144928
2014-03-17,2014-03-17,0,0,0,2014-03-17,2095.0,2160.4,2095.0,2137.4,637263.0,2124.4,2119.1275966123876,2018-04-16 13:37:11,1556038.7529729966,0.0,0.0,0.0,0.0,0.0,0.15,1556038.7529729966,0.0,0.0,0.0,0.0,0.0,0.15,1556038.7529729966,0.0,0.0,0.0,0.0,0.0,0.15,-0.0013347316236057688,2014-03-17,607246.3768115942
2014-03-18,2014-03-18,0,0,0,2014-03-18,2142.0,2144.0,2113.0,2114.4,501937.0,2117.8,2126.3384946716424,2018-04-16 13:37:11,1556038.7529729966,0.0,0.0,0.0,0.0,0.0,0.15,1556038.7529729966,0.0,0.0,0.0,0.0,0.0,0.15,1556038.7529729966,0.0,0.0,0.0,0.0,0.0,0.15,0.02243436754176611,2014-03-18,620869.5652173914
2014-03-19,2014-03-19,0,0,0,2014-03-19,2118.0,2123.8,2088.8,2123.2,529158.0,2112.2,2102.5286621387186,2018-04-16 13:37:11,1556038.7529729966,0.0,0.0,0.0,0.0,0.0,0.15,1556038.7529729966,0.0,0.0,0.0,0.0,0.0,0.15,1556038.7529729966,0.0,0.0,0.0,0.0,0.0,0.15,-0.011204481792717087,2014-03-19,613913.0434782609
2014-03-20,2014-03-20,0,0,0,2014-03-20,2103.4,2125.0,2046.6,2055.4,684678.0,2061.0,2089.1593963877913,2018-04-16 13:37:11,1556038.7529729966,0.0,0.0,0.0,0.0,0.0,0.15,1556038.7529729966,0.0,0.0,0.0,0.0,0.0,0.15,1556038.7529729966,0.0,0.0,0.0,0.0,0.0,0.15,-0.006893295561850759,2014-03-20,609681.1594202899
2014-03-21,2014-03-21,0,0,0,2014-03-21,2054.8,2168.4,2048.2,2153.8,1023570.0,2149.2,2103.920163936028,2018-04-16 13:37:11,1556038.7529729966,0.0,0.0,0.0,0.0,0.0,0.15,1556038.7529729966,0.0,0.0,0.0,0.0,0.0,0.15,1556038.7529729966,0.0,0.0,0.0,0.0,0.0,0.15,-0.023105448321764716,2014-03-21,595594.2028985508
2014-03-24,2014-03-24,0,0,0,2014-03-24,2151.0,2163.4,2132.2,2150.8,694899.0,2154.0,2148.666059671981,2018-04-16 13:37:11,1556038.7529729966,0.0,0.0,0.0,0.0,0.0,0.15,1556038.7529729966,0.0,0.0,0.0,0.0,0.0,0.15,1556038.7529729966,0.0,0.0,0.0,0.0,0.0,0.15,0.04681720848744394,2014-03-24,623478.2608695653
2014-03-25,2014-03-25,-1,-1,-1,2014-03-25,2155.0,2176.6,2142.2,2152.6,712445.0,2151.6,2155.0947048544094,2018-04-16 13:37:11,1556038.7529729966,0.0,0.0,0.0,0.0,0.0,0.15,1556038.7529729966,0.0,0.0,0.0,0.0,0.0,0.15,1556038.7529729966,0.0,0.0,0.0,0.0,0.0,0.15,0.0018596001859600185,2014-03-25,624637.6811594203
2014-03-26,2014-03-26,-1,-1,-1,2014-03-26,2161.8,2166.0,2143.6,2153.0,625918.0,2151.8,2154.2682622963393,2018-04-16 13:37:11,1555800.1603642073,-10372001.069094716,-238.59260878921486,238.59260878919284,15.992847116746407,-15.992847116746407,0.15,1555800.1603642073,-10372001.069094716,-238.59260878921486,238.59260878919284,15.992847116746407,-15.992847116746407,0.15,1555800.1603642073,-10372001.069094716,-238.59260878921486,238.59260878919284,15.992847116746407,-15.992847116746407,0.15,0.00315545243619498,2014-03-26,626608.695652174
2014-03-27,2014-03-27,1,1,1,2014-03-27,2146.8,2181.0,2124.6,2134.8,901952.0,2150.8,2147.461048038033,2018-04-16 13:37:11,1628270.8218307719,0.0,72470.66146656452,0.0,0.0,-15.992847116746407,0.15,1628270.8218307719,0.0,72470.66146656452,0.0,0.0,-15.992847116746407,0.15,1628270.8218307719,0.0,72470.66146656452,0.0,0.0,-15.992847116746407,0.15,-0.006938662225922841,2014-03-27,622260.8695652174
2014-03-28,2014-03-28,0,0,0,2014-03-28,2142.2,2165.8,2137.6,2145.0,830598.0,2145.8,2152.491918834382,2018-04-16 13:37:11,1628021.1536380912,21131437.48563552,-249.6681926806923,249.6681926807184,32.88120854827673,16.88836143153032,0.15,1628021.1536380912,21131437.48563552,-249.6681926806923,249.6681926807184,32.88120854827673,16.88836143153032,0.15,1628021.1536380912,21131437.48563552,-249.6681926806923,249.6681926807184,32.88120854827673,16.88836143153032,0.15,-0.0021427240544067278,2014-03-28,620927.536231884
2014-03-31,2014-03-31,0,0,0,2014-03-31,2150.0,2168.0,2128.2,2143.4,678008.0,2138.0,2149.981032672181,2018-04-16 13:37:11,1667289.3805460364,-10892993.123337056,39268.22690794524,250.5388418367523,16.88836143153032,0.0,0.15,1667289.3805460364,-10892993.123337056,39268.22690794524,250.5388418367523,16.88836143153032,0.0,0.15,1667289.3805460364,-10892993.123337056,39268.22690794524,250.5388418367523,16.88836143153032,0.0,0.15,0.0036411166090935406,2014-03-31,623188.4057971014
2014-04-01,2014-04-01,0,0,0,2014-04-01,2148.4,2176.0,2139.0,2158.4,741374.0,2157.2,2154.814512243483,2018-04-16 13:37:11,1667289.3805460364,0.0,0.0,0.0,0.0,0.0,0.15,1667289.3805460364,0.0,0.0,0.0,0.0,0.0,0.15,1667289.3805460364,0.0,0.0,0.0,0.0,0.0,0.15,-0.0007441860465115856,2014-04-01,622724.6376811595
2014-04-02,2014-04-02,1,1,1,2014-04-02,2160.6,2178.0,2157.4,2175.0,673003.0,2168.6,2166.546408559843,2018-04-16 13:37:11,1667289.3805460364,0.0,0.0,0.0,0.0,0.0,0.15,1667289.3805460364,0.0,0.0,0.0,0.0,0.0,0.15,1667289.3805460364,0.0,0.0,0.0,0.0,0.0,0.15,0.0056786445727051845,2014-04-02,626260.8695652173
2014-04-03,2014-04-03,0,0,0,2014-04-03,2180.2,2195.0,2157.8,2159.6,689044.0,2163.2,2177.5816075606203,2018-04-16 13:37:11,1667033.729507686,11113558.196717909,-255.6510383503046,255.65103835039227,16.991649384946196,16.991649384946196,0.15,1667033.729507686,11113558.196717909,-255.6510383503046,255.65103835039227,16.991649384946196,16.991649384946196,0.15,1667033.729507686,11113558.196717909,-255.6510383503046,255.65103835039227,16.991649384946196,16.991649384946196,0.15,0.009071554197907946,2014-04-03,631942.0289855072
2014-04-04,2014-04-04,0,0,0,2014-04-04,2156.6,2190.0,2150.8,2188.0,693640.0,2183.6,2170.8206784499166,2018-04-16 13:37:11,1546480.006943929,-10993257.31907249,-120553.7225637571,252.84491833866727,16.991649384946196,0.0,0.15,1546480.006943929,-10993257.31907249,-120553.7225637571,252.84491833866727,16.991649384946196,0.0,0.15,1546480.006943929,-10993257.31907249,-120553.7225637571,252.84491833866727,16.991649384946196,0.0,0.15,-0.010824694982111692,2014-04-04,625101.4492753623
2014-04-08,2014-04-08,1,1,1,2014-04-08,2179.8,2249.8,2178.2,2247.2,826752.0,2243.6,2220.0983963752133,2018-04-16 13:37:11,1546480.006943929,0.0,0.0,0.0,0.0,0.0,0.15,1546480.006943929,0.0,0.0,0.0,0.0,0.0,0.15,1546480.006943929,0.0,0.0,0.0,0.0,0.0,0.15,0.010757674116665249,2014-04-08,631826.0869565217
2014-04-09,2014-04-09,0,0,0,2014-04-09,2249.8,2258.6,2235.8,2236.2,554425.0,2241.6,2246.811112774496,2018-04-16 13:37:11,1546242.880009531,10308285.866730208,-237.12693439796567,237.12693439806915,15.272892207796556,15.272892207796556,0.15,1546242.880009531,10308285.866730208,-237.12693439796567,237.12693439806915,15.272892207796556,15.272892207796556,0.15,1546242.880009531,10308285.866730208,-237.12693439796567,237.12693439806915,15.272892207796556,15.272892207796556,0.15,0.03211303789338471,2014-04-09,652115.9420289856
2014-04-10,2014-04-10,1,1,1,2014-04-10,2244.0,2297.8,2233.2,2285.0,855974.0,2282.2,2258.0302782561153,2018-04-16 13:37:11,1519431.5682141758,-10281711.034288641,-26811.311795355286,236.47935378863875,15.272892207796556,0.0,0.15,1519431.5682141758,-10281711.034288641,-26811.311795355286,236.47935378863875,15.272892207796556,0.0,0.15,1519431.5682141758,-10281711.034288641,-26811.311795355286,236.47935378863875,15.272892207796556,0.0,0.15,-0.002578006933949765,2014-04-10,650434.7826086957
2014-04-11,2014-04-11,-1,-1,-1,2014-04-11,2278.0,2284.8,2261.6,2272.0,633463.0,2274.2,2274.319852619648,2018-04-16 13:37:11,1519198.5887070496,10127990.591380332,-232.97950712614693,232.97950712617364,14.82000379189396,14.82000379189396,0.15,1519198.5887070496,10127990.591380332,-232.97950712614693,232.97950712617364,14.82000379189396,14.82000379189396,0.15,1519198.5887070496,10127990.591380332,-232.97950712614693,232.97950712617364,14.82000379189396,14.82000379189396,0.15,0.015151515151515152,2014-04-11,660289.8550724637
2014-04-14,2014-04-14,-1,-1,-1,2014-04-14,2272.0,2282.4,2260.6,2272.4,517711.0,2272.2,2269.3799938575767,2018-04-16 13:37:11,1518965.6449234479,-20227752.21737791,-232.94378360174596,232.94378360174764,29.676866516106088,-14.85686272421213,0.15,1518965.6449234479,-20227752.21737791,-232.94378360174596,232.94378360174764,29.676866516106088,-14.85686272421213,0.15,1518965.6449234479,-20227752.21737791,-232.94378360174596,232.94378360174764,29.676866516106088,-14.85686272421213,0.15,-0.0026338893766461808,2014-04-14,658550.7246376812
2014-04-15,2014-04-15,0,0,0,2014-04-15,2276.0,2278.6,2226.0,2236.8,627712.0,2232.6,2244.638643518046,2018-04-16 13:37:11,1501168.7422295585,0.0,-17796.902693889337,0.0,0.0,-14.85686272421213,0.15,1501168.7422295585,0.0,-17796.902693889337,0.0,0.0,-14.85686272421213,0.15,1501168.7422295585,0.0,-17796.902693889337,0.0,0.0,-14.85686272421213,0.15,0.0017605633802816902,2014-04-15,659710.1449275363
2014-04-16,2014-04-16,0,0,0,2014-04-16,2233.6,2252.0,2222.4,2233.0,632172.0,2233.0,2237.7570727586794,2018-04-16 13:37:11,1692822.216366617,9955286.574240062,191653.47413705848,236.9122156790822,14.856862724212126,0.0,0.15,1692822.216366617,9955286.574240062,191653.47413705848,236.9122156790822,14.856862724212126,0.0,0.15,1692822.216366617,9955286.574240062,191653.47413705848,236.9122156790822,14.856862724212126,0.0,0.15,-0.018629173989455225,2014-04-16,647420.2898550724
2014-04-17,2014-04-17,-1,-1,-1,2014-04-17,2243.0,2246.6,2223.4,2229.0,301671.0,2229.0,2232.708247726828,2018-04-16 13:37:11,1692822.216366617,0.0,0.0,0.0,0.0,0.0,0.15,1692822.216366617,0.0,0.0,0.0,0.0,0.0,0.15,1692822.216366617,0.0,0.0,0.0,0.0,0.0,0.15,0.004208452722063078,2014-04-17,650144.9275362319
2014-04-18,2014-04-18,-1,-1,-1,2014-04-18,2215.0,2235.2,2192.4,2225.8,717142.0,2223.8,2217.1452864286293,2018-04-16 13:37:11,1692562.6502934408,-11283751.001956273,-259.5660731762182,259.5660731762146,16.980814148918395,-16.980814148918395,0.15,1692562.6502934408,-11283751.001956273,-259.5660731762182,259.5660731762146,16.980814148918395,-16.980814148918395,0.15,1692562.6502934408,-11283751.001956273,-259.5660731762182,259.5660731762146,16.980814148918395,-16.980814148918395,0.15,-0.012483281319661168,2014-04-18,642028.9855072465
2014-04-21,2014-04-21,0,0,0,2014-04-21,2213.0,2238.8,2174.4,2179.8,729098.0,2193.0,2214.0057890708795,2018-04-16 13:37:11,1702760.346635019,0.0,10197.69634157815,0.0,0.0,-16.980814148918395,0.15,1702760.346635019,0.0,10197.69634157815,0.0,0.0,-16.980814148918395,0.15,1702760.346635019,0.0,10197.69634157815,0.0,0.0,-16.980814148918395,0.15,-0.0009029345372460496,2014-04-21,641449.2753623188
2014-04-22,2014-04-22,0,0,0,2014-04-22,2174.2,2198.0,2163.4,2188.6,718852.0,2187.4,2182.1069499702303,2018-04-16 13:37:11,1904043.74227441,11075905.836773511,201283.39563939115,264.39641927819997,16.980814148918395,0.0,0.15,1904043.74227441,11075905.836773511,201283.39563939115,264.39641927819997,16.980814148918395,0.0,0.15,1904043.74227441,11075905.836773511,201283.39563939115,264.39641927819997,16.980814148918395,0.0,0.15,-0.01753276095797568,2014-04-22,630202.8985507245
2014-04-23,2014-04-23,0,0,0,2014-04-23,2191.4,2196.8,2175.4,2185.0,619348.0,2183.0,2185.7287482965958,2018-04-16 13:37:11,1904043.74227441,0.0,0.0,0.0,0.0,0.0,0.15,1904043.74227441,0.0,0.0,0.0,0.0,0.0,0.15,1904043.74227441,0.0,0.0,0.0,0.0,0.0,0.15,0.00791095575384062,2014-04-23,635188.4057971014
2014-04-24,2014-04-24,1,1,1,2014-04-24,2186.0,2205.0,2173.6,2183.2,680630.0,2184.2,2186.222167403729,2018-04-16 13:37:11,1904043.74227441,0.0,0.0,0.0,0.0,0.0,0.15,1904043.74227441,0.0,0.0,0.0,0.0,0.0,0.15,1904043.74227441,0.0,0.0,0.0,0.0,0.0,0.15,-0.0024641781509537695,2014-04-24,633623.1884057971
2014-04-25,2014-04-25,0,0,0,2014-04-25,2184.2,2196.0,2165.6,2172.4,744456.0,2171.8,2181.553597257595,2018-04-16 13:37:11,1903751.7889005947,12691678.592670633,-291.95337381539866,291.9533738154096,19.3689201121244,19.3689201121244,0.15,1903751.7889005947,12691678.592670633,-291.95337381539866,291.9533738154096,19.3689201121244,19.3689201121244,0.15,1903751.7889005947,12691678.592670633,-291.95337381539866,291.9533738154096,19.3689201121244,19.3689201121244,0.15,-0.0008234217749314648,2014-04-25,633101.4492753623
2014-04-28,2014-04-28,0,0,0,2014-04-28,2158.6,2174.0,2139.2,2143.6,625383.0,2143.2,2150.549997361617,2018-04-16 13:37:11,1754709.995157897,-12542925.286209516,-149041.7937426977,288.48728158281887,19.368920112124396,0.0,0.15,1754709.995157897,-12542925.286209516,-149041.7937426977,288.48728158281887,19.368920112124396,0.0,0.15,1754709.995157897,-12542925.286209516,-149041.7937426977,288.48728158281887,19.368920112124396,0.0,0.15,-0.011720538412233271,2014-04-28,625681.1594202898
2014-04-29,2014-04-29,0,0,0,2014-04-29,2142.8,2168.8,2140.6,2160.8,552707.0,2158.0,2150.7812247718957,2018-04-16 13:37:11,1754709.995157897,0.0,0.0,0.0,0.0,0.0,0.15,1754709.995157897,0.0,0.0,0.0,0.0,0.0,0.15,1754709.995157897,0.0,0.0,0.0,0.0,0.0,0.15,-0.007319558973408565,2014-04-29,621101.4492753624
2014-04-30,2014-04-30,1,1,1,2014-04-30,2157.0,2161.8,2146.0,2147.0,419327.0,2155.0,2156.4609371683673,2018-04-16 13:37:11,1754709.995157897,0.0,0.0,0.0,0.0,0.0,0.15,1754709.995157897,0.0,0.0,0.0,0.0,0.0,0.15,1754709.995157897,0.0,0.0,0.0,0.0,0.0,0.15,0.0066268433824901146,2014-04-30,625217.3913043478
2014-05-05,2014-05-05,0,0,0,2014-05-05,2149.8,2167.0,2123.0,2156.6,638183.0,2153.8,2140.798142852442,2018-04-16 13:37:11,1754440.939625306,11696272.930835374,-269.05553259095177,269.05553259087753,18.1354434999153,18.1354434999153,0.15,1754440.939625306,11696272.930835374,-269.05553259095177,269.05553259087753,18.1354434999153,18.1354434999153,0.15,1754440.939625306,11696272.930835374,-269.05553259095177,269.05553259087753,18.1354434999153,18.1354434999153,0.15,-0.0033379694019470647,2014-05-05,623130.4347826088
2014-05-06,2014-05-06,1,1,1,2014-05-06,2157.0,2177.6,2142.0,2144.8,632839.0,2147.4,2157.090215362833,2018-04-16 13:37:11,1793343.58233888,-11735445.48879519,38902.642713573994,269.91524624228936,18.135443499915297,0.0,0.15,1793343.58233888,-11735445.48879519,38902.642713573994,269.91524624228936,18.135443499915297,0.0,0.15,1793343.58233888,-11735445.48879519,38902.642713573994,269.91524624228936,18.135443499915297,0.0,0.15,0.003349148758023917,2014-05-06,625217.3913043478
2014-05-07,2014-05-07,-1,-1,-1,2014-05-07,2142.0,2151.8,2133.6,2136.0,573466.0,2139.6,2143.158571911848,2018-04-16 13:37:11,1793068.6029895882,11953790.686597254,-274.9793492918834,274.9793492919616,18.602226403045837,18.602226403045837,0.15,1793068.6029895882,11953790.686597254,-274.9793492918834,274.9793492919616,18.602226403045837,18.602226403045837,0.15,1793068.6029895882,11953790.686597254,-274.9793492918834,274.9793492919616,18.602226403045837,18.602226403045837,0.15,-0.006954102920723227,2014-05-07,620869.5652173914
2014-05-08,2014-05-08,-1,-1,-1,2014-05-08,2135.0,2174.0,2131.8,2137.4,772847.0,2137.6,2147.8389269803724,2018-04-16 13:37:11,1792793.6658037964,-23866683.78317617,-274.93718579178676,274.93718579173685,37.26258201901041,-18.660355615964573,0.15,1792793.6658037964,-23866683.78317617,-274.93718579178676,274.93718579173685,37.26258201901041,-18.660355615964573,0.15,1792793.6658037964,-23866683.78317617,-274.93718579178676,274.93718579173685,37.26258201901041,-18.660355615964573,0.15,-0.0032679738562091504,2014-05-08,618840.5797101449
2014-05-09,2014-05-09,0,0,0,2014-05-09,2135.0,2144.4,2123.4,2138.0,668492.0,2137.2,2135.49106556249,2018-04-16 13:37:11,1792793.6658037964,0.0,0.0,0.0,0.0,-18.660355615964573,0.15,1792793.6658037964,0.0,0.0,0.0,0.0,-18.660355615964573,0.15,1792793.6658037964,0.0,0.0,0.0,0.0,-18.660355615964573,0.15,0.0,2014-05-09,618840.5797101449
2014-05-12,2014-05-12,0,0,0,2014-05-12,2155.0,2186.0,2140.2,2178.8,758308.0,2178.0,2168.6269136023884,2018-04-16 13:37:11,1681598.2800372527,12063919.905721096,-111195.38576654368,272.3437987913238,18.660355615964573,0.0,0.15,1681598.2800372527,12063919.905721096,-111195.38576654368,272.3437987913238,18.660355615964573,0.0,0.15,1681598.2800372527,12063919.905721096,-111195.38576654368,272.3437987913238,18.660355615964573,0.0,0.15,0.00936768149882904,2014-05-12,624637.6811594203
2014-05-13,2014-05-13,0,0,0,2014-05-13,2180.0,2180.6,2162.0,2166.6,440970.0,2168.0,2172.064509603828,2018-04-16 13:37:11,1681598.2800372527,0.0,0.0,0.0,0.0,0.0,0.15,1681598.2800372527,0.0,0.0,0.0,0.0,0.0,0.15,1681598.2800372527,0.0,0.0,0.0,0.0,0.0,0.15,0.01160092807424594,2014-05-13,631884.0579710145
2014-05-14,2014-05-14,-1,-1,-1,2014-05-14,2159.2,2171.0,2150.0,2155.8,226790.0,2156.8,2158.7633079059924,2018-04-16 13:37:11,1681598.2800372527,0.0,0.0,0.0,0.0,0.0,0.15,1681598.2800372527,0.0,0.0,0.0,0.0,0.0,0.15,1681598.2800372527,0.0,0.0,0.0,0.0,0.0,0.15,-0.009541284403669808,2014-05-14,625855.0724637681
2014-05-15,2014-05-15,1,1,1,2014-05-15,2153.6,2157.4,2132.2,2136.6,430906.0,2135.2,2144.5219941240084,2018-04-16 13:37:11,1681340.434967647,-11208936.233117647,-257.8450696056243,257.84506960571207,17.349145977460452,-17.349145977460452,0.15,1681340.434967647,-11208936.233117647,-257.8450696056243,257.84506960571207,17.349145977460452,-17.349145977460452,0.15,1681340.434967647,-11208936.233117647,-257.8450696056243,257.84506960571207,17.349145977460452,-17.349145977460452,0.15,-0.002593553167839899,2014-05-15,624231.8840579711
2014-05-16,2014-05-16,0,0,0,2014-05-16,2132.0,2144.0,2124.0,2130.4,583388.0,2133.6,2134.980411321453,2018-04-16 13:37:11,1681082.6294342855,22303731.296745606,-257.8055333616212,257.8055333617059,34.87137476039025,17.522228782929805,0.15,1681082.6294342855,22303731.296745606,-257.8055333616212,257.8055333617059,34.87137476039025,17.522228782929805,0.15,1681082.6294342855,22303731.296745606,-257.8055333616212,257.8055333617059,34.87137476039025,17.522228782929805,0.15,-0.01002971768202076,2014-05-16,617971.0144927535
2014-05-19,2014-05-19,0,0,0,2014-05-19,2126.2,2130.6,2089.0,2099.6,659420.0,2102.8,2103.613223742076,2018-04-16 13:37:11,1650336.8865884026,-11176728.851479605,-30745.742845882894,257.0647635840309,17.522228782929805,0.0,0.15,1650336.8865884026,-11176728.851479605,-30745.742845882894,257.0647635840309,17.522228782929805,0.0,0.15,1650336.8865884026,-11176728.851479605,-30745.742845882894,257.0647635840309,17.522228782929805,0.0,0.15,-0.0027204502814259764,2014-05-19,616289.8550724637
2014-05-20,2014-05-20,1,1,1,2014-05-20,2117.0,2120.0,2096.4,2099.4,547236.0,2099.4,2107.426661623139,2018-04-16 13:37:11,1650336.8865884026,0.0,0.0,0.0,0.0,0.0,0.15,1650336.8865884026,0.0,0.0,0.0,0.0,0.0,0.15,1650336.8865884026,0.0,0.0,0.0,0.0,0.0,0.15,-0.004326968300253889,2014-05-20,613623.1884057971
2014-05-21,2014-05-21,0,0,0,2014-05-21,2096.0,2128.0,2082.0,2119.2,780967.0,2121.0,2108.735370124474,2018-04-16 13:37:11,1650083.834932459,11000558.899549728,-253.05165594350547,253.05165594355506,17.494527512006563,17.494527512006563,0.15,1650083.834932459,11000558.899549728,-253.05165594350547,253.05165594355506,17.494527512006563,17.494527512006563,0.15,1650083.834932459,11000558.899549728,-253.05165594350547,253.05165594355506,17.494527512006563,17.494527512006563,0.15,-0.009919697685403874,2014-05-21,607536.2318840579
2014-05-22,2014-05-22,0,0,0,2014-05-22,2124.8,2155.0,2113.2,2114.2,791189.0,2119.0,2132.676206570112,2018-04-16 13:37:11,1800980.063269,-11151711.617253466,150896.22833654098,256.48936719682973,17.494527512006563,0.0,0.15,1800980.063269,-11151711.617253466,150896.22833654098,256.48936719682973,17.494527512006563,0.0,0.15,1800980.063269,-11151711.617253466,150896.22833654098,256.48936719682973,17.494527512006563,0.0,0.15,0.013740458015267262,2014-05-22,615884.0579710145
2014-05-23,2014-05-23,0,0,0,2014-05-23,2115.8,2143.6,2115.6,2143.2,722236.0,2135.2,2127.099383857908,2018-04-16 13:37:11,1800980.063269,0.0,0.0,0.0,0.0,0.0,0.15,1800980.063269,0.0,0.0,0.0,0.0,0.0,0.15,1800980.063269,0.0,0.0,0.0,0.0,0.0,0.15,-0.004235692771084337,2014-05-23,613275.3623188406
2014-05-26,2014-05-26,0,0,0,2014-05-26,2147.4,2163.8,2135.6,2148.2,597112.0,2144.8,2148.061983681453,2018-04-16 13:37:11,1800980.063269,0.0,0.0,0.0,0.0,0.0,0.15,1800980.063269,0.0,0.0,0.0,0.0,0.0,0.15,1800980.063269,0.0,0.0,0.0,0.0,0.0,0.15,0.01493524907836275,2014-05-26,622434.7826086957
2014-05-27,2014-05-27,-1,-1,-1,2014-05-27,2149.2,2154.8,2137.6,2142.2,580418.0,2142.0,2146.343181293482,2018-04-16 13:37:11,1800980.063269,0.0,0.0,0.0,0.0,0.0,0.15,1800980.063269,0.0,0.0,0.0,0.0,0.0,0.15,1800980.063269,0.0,0.0,0.0,0.0,0.0,0.15,0.0008382229673091772,2014-05-27,622956.5217391304
2014-05-28,2014-05-28,1,1,1,2014-05-28,2142.0,2174.4,2123.0,2173.8,821515.0,2163.0,2149.3293140113083,2018-04-16 13:37:11,1800703.912992632,-12004692.753284214,-276.15027636801824,276.15027636791336,18.681439080741075,-18.681439080741075,0.15,1800703.912992632,-12004692.753284214,-276.15027636801824,276.15027636791336,18.681439080741075,-18.681439080741075,0.15,1800703.912992632,-12004692.753284214,-276.15027636801824,276.15027636791336,18.681439080741075,-18.681439080741075,0.15,-0.003350083752093718,2014-05-28,620869.5652173914
2014-05-29,2014-05-29,-1,-1,-1,2014-05-29,2175.4,2178.6,2149.2,2153.4,562944.0,2153.6,2162.1403915842434,2018-04-16 13:37:11,1800427.8050593066,24194732.80660195,-276.1079333254602,276.1079333255369,37.073232212622884,18.391793131881816,0.15,1800427.8050593066,24194732.80660195,-276.1079333254602,276.1079333255369,37.073232212622884,18.391793131881816,0.15,1800427.8050593066,24194732.80660195,-276.1079333254602,276.1079333255369,37.073232212622884,18.391793131881816,0.15,0.015592903828197988,2014-05-29,630550.7246376812
2014-05-30,2014-05-30,0,0,0,2014-05-30,2152.8,2165.8,2142.6,2147.8,651611.0,2152.4,2154.5180059882355,2018-04-16 13:37:11,1800151.7394625307,-23879167.272711426,-276.0655967758503,276.06559677576035,36.973812821614366,-18.58201968973255,0.15,1800151.7394625307,-23879167.272711426,-276.0655967758503,276.06559677576035,36.973812821614366,-18.58201968973255,0.15,1800151.7394625307,-23879167.272711426,-276.0655967758503,276.06559677576035,36.973812821614366,-18.58201968973255,0.15,-0.010388893996506348,2014-05-30,624000.0
2014-06-03,2014-06-03,-1,-1,-1,2014-06-03,2158.0,2162.4,2138.2,2139.2,512440.0,2144.2,2151.7815931621262,2018-04-16 13:37:11,1770958.2810797896,12029999.547132853,-29193.458382741082,275.35815041224447,18.58201968973255,0.0,0.15,1770958.2810797896,12029999.547132853,-29193.458382741082,275.35815041224447,18.58201968973255,0.0,0.15,1770958.2810797896,12029999.547132853,-29193.458382741082,275.35815041224447,18.58201968973255,0.0,0.15,0.002415458937197983,2014-06-03,625507.2463768115
2014-06-04,2014-06-04,0,0,0,2014-06-04,2139.2,2142.6,2112.2,2125.2,560374.0,2121.4,2123.624882667647,2018-04-16 13:37:11,1770686.7341433575,-11804578.227622384,-271.5469364321325,271.5469364322344,18.39406978874094,-18.39406978874094,0.15,1770686.7341433575,-11804578.227622384,-271.5469364321325,271.5469364322344,18.39406978874094,-18.39406978874094,0.15,1770686.7341433575,-11804578.227622384,-271.5469364321325,271.5469364322344,18.39406978874094,-18.39406978874094,0.15,-0.008711770157553374,2014-06-04,620057.9710144927
2014-06-05,2014-06-05,0,0,0,2014-06-05,2125.0,2155.4,2120.6,2149.6,620330.0,2145.6,2133.4657169571033,2018-04-16 13:37:11,1849295.7725885864,11726219.490322348,78609.03844522894,273.3195934702049,18.39406978874094,0.0,0.15,1849295.7725885864,11726219.490322348,78609.03844522894,273.3195934702049,18.39406978874094,0.0,0.15,1849295.7725885864,11726219.490322348,78609.03844522894,273.3195934702049,18.39406978874094,0.0,0.15,-0.006637995512340978,2014-06-05,615942.0289855072
2014-06-06,2014-06-06,0,0,0,2014-06-06,2152.6,2153.6,2112.8,2125.6,703915.0,2127.8,2130.3374742689102,2018-04-16 13:37:11,1849295.7725885864,0.0,0.0,0.0,0.0,0.0,0.15,1849295.7725885864,0.0,0.0,0.0,0.0,0.0,0.15,1849295.7725885864,0.0,0.0,0.0,0.0,0.0,0.15,0.012988235294117604,2014-06-06,623942.0289855072
